image,label
0303__10_31_08__i0067778__gcn0034897__0034907__person___________.png,materials
0303__11_24_59__i0100070__gcn0043009__0043171__person___________.png,no
0303__11_36_44__i0107139__gcn0043733__0043738__person__P2_L1____.png,materials
0303__11_36_49__i0107188__gcn0043733__0043920__person__P2_L2____.png,no
0303__11_39_37__i0108632__gcn0044497__0044500__person_____L1____.png,utils
0303__11_39_38__i0108635__gcn0044497__0044509__person_____L2____.png,utils
0303__11_42_06__i0109708__gcn0046013__0046025__person___________.png,no
0303__11_42_57__i0110207__gcn0046679__0046697__person__P2_L1____.png,no
0303__11_51_04__i0115264__gcn0048326__0048326__multy_____L2____.png,bag
0303__11_56_41__i0118633__gcn0048953__0048953__person__P2_______.png,household
0303__11_56_43__i0118661__gcn0048953__0048953__person__P2_______.png,household
0303__12_04_46__i0123487__gcn0051233__0051233__person__P2_______.png,bag
0303__12_21_10__i0133330__gcn0052124__0052124__person__P1_L1____.png,utils
0303__12_21_11__i0133344__gcn0052124__0052124__person__P2_L2____.png,utils
0303__12_21_11__i0133344__gcn0052135__0052135__person_____L2____.png,bag
0303__12_25_58__i0136209__gcn0052800__0052800__person__P2_______.png,cables
0303__12_43_04__i0146472__gcn0054654__0054654__person__P2_______.png,no
0303__12_44_53__i0147551__gcn0055217__0055217__person__P2_______.png,no
0303__12_44_54__i0147560__gcn0055217__0055217__person__P2_______.png,no
0303__12_56_09__i0154323__gcn0057331__0057337__person___________.png,papers
0303__13_03_04__i0158475__gcn0060774__0060774__person_____L2____.png,no
0303__13_03_08__i0158511__gcn0060774__0060774__person__P2_______.png,no
0303__13_03_12__i0158550__gcn0060787__0060980__person_____L2____.png,no
0303__13_24_01__i0170089__gcn0072547__0072547__person_____L2____.png,no
0303__13_24_46__i0170526__gcn0072851__0072959__person_____L1____.png,materials
0303__13_35_47__i0177159__gcn0073558__0073560__person__P2_______.png,materials
0303__13_46_59__i0183877__gcn0074628__0074632__person__P2_______.png,materials
0303__13_59_20__i0191292__gcn0076234__0076234__multy_____L2____.png,no
0303__14_39_23__i0215319__gcn0080427__0080434__person__P2_______.png,materials
0303__14_39_25__i0215344__gcn0080427__0080434__person__P1_L1____.png,materials
0303__14_41_02__i0216294__gcn0080707__0080719__person__P2_______.png,utils
0303__14_45_30__i0218970__gcn0080916__0081066__person___________.png,no
0303__14_59_58__i0227675__gcn0083053__0083053__multy_____L2____.png,no
0303__15_00_05__i0227742__gcn0083047__0083052__person_____L2____.png,no
0303__15_00_39__i0228072__gcn0083410__0083414__person___________.png,no
0303__15_05_42__i0231081__gcn0084708__0084708__person___________.png,no
0303__15_08_41__i0232880__gcn0086340__0086367__person__P2_L1____.png,bag
0303__15_26_13__i0243419__gcn0094665__0095397__person___________.png,no
0303__15_33_22__i0247218__gcn0098338__0098338__person__P1_L1____.png,no
0303__15_53_30__i0259270__gcn0107132__0107502__person__P2_______.png,backpack
0303__15_54_27__i0259866__gcn0107758__0108009__person_____L2____.png,no
0303__16_11_17__i0269989__gcn0110680__0110680__person___________.png,materials
0303__16_36_47__i0285297__gcn0116146__0116146__person__P1_L1____.png,bag
0303__16_56_24__i0296973__gcn0118762__0119531__person_____L2____.png,backpack
0303__16_56_59__i0297135__gcn0119824__0120067__person__P2_______.png,backpack
0303__16_57_02__i0297142__gcn0119726__0120526__person__P2_L2____.png,no
0303__16_57_03__i0297143__gcn0119726__0120535__person_____L1____.png,no
0303__16_57_08__i0297162__gcn0119907__0120460__person___________.png,no
0303__16_57_17__i0297207__gcn0118825__0120839__person_____L1____.png,no
0303__16_57_37__i0297343__gcn0121173__0121256__person___________.png,backpack
0303__16_57_49__i0297422__gcn0121455__0121455__person_____L2____.png,no
0303__16_57_50__i0297427__gcn0121448__0121465__person__P2_L2____.png,cables
0303__16_57_53__i0297452__gcn0121455__0121455__person__P2_______.png,utils
0303__17_01_36__i0299685__gcn0122598__0122762__person_____L2____.png,no
0303__17_24_59__i0313744__gcn0126427__0126583__person__P2_L2____.png,wheelbarrow
0303__17_35_58__i0320330__gcn0127905__0128064__person_____L2____.png,no
0303__18_00_18__i0334916__gcn0129251__0129565__person___________.png,bag
0303__18_00_19__i0334929__gcn0129602__0129602__multy_____L2____.png,bag
0303__19_19_55__i0382712__gcn0131213__0131213__multy_____L2____.png,bag
0303__20_54_54__i0439711__gcn0132477__0132477__person_____L2____.png,bag
0303__21_09_34__i0448519__gcn0133227__0133324__person_____L2____.png,materials
0304_15_14_07_i11579341_id209068_tcn-209068_cn1583334865479506000_thr985.Sgl_.jpg,no
0304_16_12_12_i11605563_id211415_tcn-211415_cn1583338354185435000_thr702.Sg_bord_.jpg,utils
0304_17_29_48_i11646294_id212968_tcn-212968_cn1583343005168199000_thr958.Sgl_different_place.jpg,no
0304__07_22_10__i0013062__gcn0001972__0001972__multy_____L2____.png,backpack
0304__07_22_46__i0013398__gcn0002735__0002735__person_____L2____.png,backpack
0304__07_22_46__i0013399__gcn0002550__0002550__person__P2_______.png,backpack
0304__07_22_48__i0013407__gcn0002550__0002550__person_____L2____.png,backpack
0304__07_22_59__i0013457__gcn0002702__0002702__person__P1_L2____.png,backpack
0304__07_40_43__i0024238__gcn0006671__0006896__person_____L2____.png,bag
0304__07_40_51__i0024318__gcn0007033__0007033__multy_____L2____.png,bag
0304__07_56_29__i0033708__gcn0010207__0010259__person__P2_______.png,bag
0304__08_00_53__i0036305__gcn0010828__0011152__person___________.png,no
0304__08_05_44__i0038625__gcn0016662__0016954__person_____L1____.png,no
0304__08_05_54__i0038657__gcn0017074__0017154__person__P2_______.png,no
0304__08_06_00__i0038685__gcn0014198__0017194__person_____L2____.png,no
0304__08_07_15__i0039180__gcn0018307__0018307__person__P2_______.png,bag
0304__08_26_31__i0050288__gcn0031488__0031529__person__P2_L2____.png,no
0305__07_13_09__i0151489__gcn0005611__0005741__person___________.png,no
0305__07_28_11__i0160511__gcn0008014__0008014__person_____L2____.png,bag
0305__07_28_12__i0160521__gcn0008014__0008014__person__P2_______.png,bag
0305__08_22_26__i0192118__gcn0048333__0048333__person__P2_______.png,backpack
0305__08_37_27__i0201065__gcn0064126__0065156__person_____L2____.png,no
0305__08_37_32__i0201104__gcn0064491__0065321__multy__P2_______.png,backpack
0305__08_37_35__i0201118__gcn0065115__0065436__person__P2_______.png,backpack
0305__08_47_03__i0206695__gcn0075220__0075220__person__P2_______.png,household
0305__08_54_32__i0210424__gcn0084130__0084135__person__P2_L2____.png,wheelbarrow
0305__09_06_22__i0217052__gcn0094145__0094145__person__P2_______.png,cables
0305__09_08_10__i0218141__gcn0095781__0095832__multy__P2_______.png,no
0305__09_08_10__i0218144__gcn0095637__0095824__person_____L2____.png,no
0305__09_08_13__i0218174__gcn0095637__0095944__person_____L2____.png,no
0305__09_20_59__i0225840__gcn0102722__0102790__person__P2_L1____.png,household
0305__09_36_06__i0234907__gcn0107763__0107763__person__P2_______.png,wheelbarrow
0305__09_46_49__i0241340__gcn0113799__0113799__multy__P2_______.png,wheelbarrow
0305__09_58_30__i0248354__gcn0117712__0117712__person__P1_______.png,no
0305__10_27_54__i0265986__gcn0132550__0132550__person__P2_______.png,wheelbarrow
0305__10_28_00__i0266053__gcn0132673__0132673__person_____L2____.png,wheelbarrow
0305__10_28_14__i0266194__gcn0132777__0132796__person___________.png,no
0305__10_28_15__i0266200__gcn0132777__0132805__person_____L2____.png,no
0305__11_14_48__i0293200__gcn0151231__0151231__multy_____L2____.png,no
0305__13_05_09__i0357995__gcn0192611__0192718__person_____L2____.png,no
0305__13_05_11__i0358006__gcn0192611__0192758__person_____L2____.png,no
0305__13_05_11__i0358008__gcn0192611__0192766__person___________.png,no
0305__13_05_12__i0358019__gcn0192611__0192809__person_____L1____.png,no
0305__13_09_08__i0360409__gcn0195407__0195407__person_____L2____.png,utils
0305__13_09_49__i0360779__gcn0195785__0196139__person_____L2____.png,no
0305__13_09_49__i0360780__gcn0195785__0196142__person___________.png,no
0305__13_09_50__i0360788__gcn0195785__0196163__person_____L2____.png,no
0305__13_24_29__i0369148__gcn0208457__0208488__person___________.png,no
0305__13_25_47__i0369920__gcn0208984__0209426__person_____L1____.png,no
0305__13_30_22__i0372675__gcn0210896__0210925__person__P2_L2____.png,wheelbarrow
0305__13_36_52__i0375626__gcn0214309__0214326__person_____L1____.png,no
0305__13_37_39__i0376096__gcn0214763__0214772__person_____L2____.png,no
0305__13_51_19__i0384299__gcn0219473__0219532__person___________.png,backpack
0305__13_51_19__i0384300__gcn0219473__0219535__person___________.png,backpack
0305__13_53_38__i0385698__gcn0219864__0219890__person__P2_______.png,bag
0305__14_36_47__i0411562__gcn0245575__0245716__person__P2_______.png,backpack
0305__14_36_48__i0411567__gcn0245575__0245716__person__P2_______.png,backpack
0305__15_00_04__i0425482__gcn0260235__0260235__person_____L2____.png,no
0305__15_00_05__i0425483__gcn0259959__0260238__person__P1_L2____.png,no
0305__15_03_00__i0427301__gcn0262094__0262124__person__P2_______.png,wheelbarrow
0305__15_06_10__i0429191__gcn0264451__0264653__person___________.png,no
0305__15_06_11__i0429199__gcn0264451__0264688__person___________.png,no
0305__15_06_12__i0429203__gcn0264451__0264707__person_____L2____.png,no
0305__15_15_07__i0434124__gcn0270738__0270738__person_____L2____.png,wheelbarrow
0305__15_21_21__i0437865__gcn0273764__0273974__person_____L1____.png,wheelbarrow
0305__15_25_27__i0440307__gcn0276729__0276812__person__P1_L1____.png,no
0305__15_25_29__i0440323__gcn0276907__0276936__person_____L1____.png,no
0305__15_25_30__i0440328__gcn0276907__0276946__person__P1_L1____.png,no
0305__15_26_17__i0440825__gcn0277205__0277285__person___________.png,no
0305__15_26_21__i0440863__gcn0277296__0277296__multy___________.png,bag
0305__15_33_30__i0445119__gcn0278074__0278245__person___________.png,no
0305__16_12_12__i0468386__gcn0281899__0281900__person___________.png,cables
0305__16_21_28__i0473944__gcn0283219__0283219__person_____L2____.png,no
0305__16_23_40__i0475262__gcn0283985__0284291__person__P1_L2____.png,cables
0305__16_24_20__i0475664__gcn0284458__0284458__person__P2_______.png,backpack
0305__16_32_37__i0480566__gcn0287561__0287561__multy_____L2____.png,bag
0305__16_32_37__i0480568__gcn0287349__0287551__person__P2_______.png,bag
0305__16_38_36__i0484223__gcn0290977__0290977__multy_____L2____.png,no
0305__16_39_12__i0484583__gcn0291038__0291038__multy___________.png,utils
0305__16_55_05__i0494112__gcn0293891__0293891__multy_____L2____.png,no
0305__19_26_25__i0065906__gcn0021510__0021516__person_____L1____.png,no
0307_17_52_16___LOOK_CLR_TP1_ID1806_CAM0_i475356_TP1_THR958_CN28_TCN-1802.png,bag
0310_14_03_13___i314162_SNGL_CLR_TP1_ID29366_CAM0_TP1_THR893_CN1583848996927674000_TCN-29366.png,no
0310_14_08_16___i317946_OUTB_LOOK_CLR_TP1_ID32266_CAM0_TP1_THR938_CN1583849293050504000_TCN-32266.png,no
0310_14_47_18___i361584_OUT_CLR_TP1_ID37271_CAM0_TP1_THR775_CN1583851641803335000_TCN-37271.png,no
0310_15_13_05___i377807_INN_CLR_TP1_ID47878_CAM0_TP1_THR820_CN1583853189429857000_TCN-47878.png,no
0310_15_32_13___i385279_INB_LOOK_CLR_TP1_ID62130_CAM0_TP1_THR905_CN1583854338123079000_TCN-62130.png,no
0310_16_23_56___i435957_LOOK_CLR_TP1_ID69225_CAM0_TP1_THR878_CN1583857437045071000_TCN-69225.png,bag
0310_18_38_03___i593721_SGLB_CLR_TP1_ID70615_CAM0_TP1_THR989_CN1583865487172146000_TCN-70615.png,no
0311_09_13_44___i1050584_SNGL_CLR_TP1_ID214292_CAM0_TP1_THR819_CN1583918031201793000_TCN-214292.png,no
0311_12_06_32___i1212257_SNGL_CLR_TP1_ID225956_CAM0_TP1_THR912_CN1583928400501600000_TCN-225956.png,no
0311_12_29_03___i1233637_LOOK_TP1_ID227675_CAM0_TP1_THR845_CN1583929750448970000_TCN-227675.png,no
0311_12_29_03___i1233638_OUT_TP1_ID227676_CAM0_TP1_THR865_CN1583929750448970000_TCN-227675.png,no
0311_12_29_03___i1233639_SNGL_TP1_ID227679_CAM0_TP1_THR823_CN1583929752223997000_TCN-227679.png,no
0311_12_29_04___i1233640_SNGL_TP1_ID227681_CAM0_TP1_THR892_CN1583929752230899000_TCN-227681.png,no
0311_18_50_27___i1636334_INB_CLR_TP1_ID275423_CAM0_TP1_THR805_CN1583952637591424000_TCN-275423.png,no
0312_11_49_50___i2839_SNGL_CLR_TP1_ID8788_CAM0_TP1_THR929_CN1584013792636896000_TCN-8788.png,no
0312_12_15_56___i24221_SNGL_TP1_ID30462_CAM0_TP1_THR829_CN1584015360081623000_TCN-30462.png,no
0312_12_20_15___i26346_OUTB_CLR_TP3_ID32757_CAM0_TP3_THR769_CN1584015618240870000_TCN-32757.png,no
0312_12_20_55___i26693_SNGL_CLR_TP1_ID33175_CAM0_TP1_THR826_CN1584015658955255000_TCN-33175.png,no
0312_12_21_16___i26852_INN_CLR_TP1_ID33455_CAM0_TP1_THR750_CN1584015680688704000_TCN-33455_MOTION.png,no
0312_12_24_23___i28497_OUTB_CLR_TP1_ID37084_CAM0_TP1_THR629_CN1584015860441108000_TCN-37084.png,no
0312_12_31_05___i31257_SNGL_CLR_TP1_ID44957_CAM0_TP1_THR874_CN1584016269987602000_TCN-44957.png,no
0312_16_21_40___i127564_LOOK_CLR_TP1_ID67708_CAM0_TP1_THR616_CN-67708_TCN-67708.png,no
0315_10_24_10___i58_SGLB_CLR_TP0_ID112_CAM0_TP0_THR750_CN1584267850756981000_TCN-112_MOTION.png,utils
0315_10_25_05___i17_SGLB_CLR_TP1_ID44_CAM0_TP1_THR750_CN1584267906715729000_TCN-44_MOTION.png,materials
0315_10_26_18___i41_SGLB_CLR_TP1_ID84_CAM0_TP1_THR935_CN1584267979233269000_TCN-84.png,no
0315_10_26_33___i39_SGLB_CLR_TP1_ID97_CAM0_TP1_THR750_CN1584267994571493000_TCN-97_MOTION.png,no
0315_10_26_41___i41_SGLB_CLR_TP1_ID85_CAM0_TP1_THR750_CN1584268002458115000_TCN-85_MOTION.png,no
0315_10_27_11___i2_SGLB_TP1_ID12_CAM0_TP1_THR907_CN1584268032428748000_TCN-12.png,no
0315_10_27_28___i39_SGLB_CLR_TP0_ID61_CAM0_TP0_THR750_CN1584268048510491000_TCN-61_MOTION.png,no
0315_10_27_41___i4_LOOK_CLR_TP1_ID15_CAM0_TP1_THR956_CN1584268061958729000_TCN-15.png,no
0315_10_30_34___i8_LOOK_CLR_TP1_ID23_CAM0_TP1_THR950_CN1584268234787786000_TCN-23.png,utils
0315_10_35_59___i44_SGLB_CLR_TP0_ID75_CAM0_TP0_THR750_CN1584268559610558000_TCN-75_MOTION.png,backpack
0315_10_37_40___i20_SNGL_TP1_ID36_CAM0_TP1_THR934_CN1584268660790308000_TCN-36.png,bag
0315_10_38_12___i37_SGLB_TP1_ID62_CAM0_TP1_THR998_CN1584268692821997000_TCN-62.png,no
0315_10_39_39___i12_SGLB_CLR_TP1_ID38_CAM0_TP1_THR750_CN1584268780475490000_TCN-38_MOTION.png,no
0315_10_41_11___i27_SNGL_TP1_ID43_CAM0_TP1_THR738_CN1584268872409481000_TCN-43.png,materials
0316_07_50_23___i1610215_LOOK_CLR_TP1_ID264547_CAM0_TP1_THR951_CN1584345028259852000_TCN-264547.png,materials
0316_08_19_26___i1640298_OUTB_CLR_TP2_ID267262_CAM0_TP2_THR730_CN1584346766423805000_TCN-267262.png,no
0316_20_21_07___i2324132_INB_CLR_TP2_ID487882_CAM0_TP2_THR663_CN1584390075971826000_TCN-487882.png,no
0316_22_05_33___i2422372_INB_CLR_TP2_ID607949_CAM0_TP2_THR607_CN1584396334790223000_TCN-607949.png,no
0317033__0716__13_16_12__________.png,no
0317_08_26_38___i384571_LOOK_CLR_TP1_ID289523_CAM0_TP1_THR732_CN1584433596097426000_TCN-289523.png,bag
0317_14_46_51___i109435_INB_CLR_TP1_ID38216_CAM0_TP1_THR994_CN1584456414354506000_TCN-38216.png,bag
0317_18_26_09___i77524_OUTB_LOOK_CLR_TP1_ID23304_CAM0_TP1_THR632_CN1584469562102003000_TCN-23304.png,bag
0317_19_24_48___i143500_OUTB_CLR_TP1_ID29975_CAM0_TP1_THR613_CN1584473060713751000_TCN-29975.png,bag
0318_19_44_04___i1531329_LOOK_CLR_TP1_ID470834_CAM0_TP1_THR899_CN1584560648883504000_TCN-470834.png,bag
0320_08_19_52___i811432_LOOK_CLR_TP1_ID739164_CAM0_TP1_THR939_CN1584692383087005000_TCN-739164.png,materials
0320_08_19_54___i811447_INB_CLR_TP1_ID739199_CAM0_TP1_THR634_CN1584692396685228000_TCN-739199.png,materials
0320_13_46_03___i1109774_INB_CLR_TP1_ID890947_CAM0_TP1_THR781_CN1584711970607209000_TCN-890947.png,materials
0322_03_06_42___i3431675_INB_CLR_TP2_ID1504790_CAM0_TP2_THR643_CN1584846403430248000_TCN-1504790.png,no
0325_13_19_14___i8105374_LOOK_CLR_TP1_ID2713326_CAM0_TP1_THR904_CN1585142327452593000_TCN-2713324.png,no
0326_07_32_30___i9018384_LOOK_CLR_TP1_ID3097725_CAM0_TP1_THR812_CN1585207922298276000_TCN-3097725.png,bag
0326_09_37_23___i9103672_LOOK_CLR_TP1_ID3101145_CAM0_TP1_THR947_CN1585215412022673000_TCN-3101145.png,bag
0326_14_49_55___i202345_PLACE_CLR_TP1_ID43098_CAM0_TP1_THR951_CN1585234195019760000_TCN-43098.png,utils
0326_14_50_06___i202429_LOOK_CLR_TP1_ID43236_CAM0_TP1_THR828_CN1585234195019760000_TCN-43236.png,utils
0326_15_35_42___i255305_LOOK_CLR_TP1_ID45629_CAM0_TP1_THR901_CN1585236935712083000_TCN-45625.png,bag
0326_15_35_45___i255328_LOOK_CLR_TP1_ID45652_CAM0_TP1_THR927_CN1585236935712083000_TCN-45645.png,bag
0327272__0716__08_09_10__________.png,no
